ts,cpu_request,mem_request,oom,nodeid
1720181949,0.22,257484362,0,2
1720181950,0.22,257484362,0,2
1720181951,0.22,257484362,0,2
1720181952,0.22,257484362,0,2
1720181953,0.22,257484362,0,2
1720181954,0.22,257484362,0,2
1720181955,0.22,257484362,0,2
1720181956,0.22,257484362,0,2
1720181957,0.22,257484362,0,2
1720181958,0.22,257484362,0,2
1720181959,0.22,257484362,0,2
1720181960,0.22,257484362,0,2
1720181961,0.22,257484362,0,2
1720181962,0.22,257484362,0,2
1720181963,0.22,257484362,0,2
1720181964,0.22,257484362,0,2
1720181965,0.22,257484362,0,2
1720181966,0.22,257484362,0,2
1720181967,0.22,257484362,0,2
1720181968,0.22,257484362,0,2
1720181969,0.22,257484362,0,2
1720181970,0.22,257484362,0,2
1720181971,0.22,257484362,0,2
1720181972,0.22,257484362,0,2
1720181973,0.22,257484362,0,2
1720181974,0.22,257484362,0,2
1720181975,0.22,257484362,0,2
1720181976,0.22,257484362,0,2
1720181977,0.22,257484362,0,2
1720181978,0.22,257484362,0,2
1720181979,0.22,257484362,0,2
1720181980,0.22,257484362,0,2
1720181981,0.22,257484362,0,2
1720181982,0.22,257484362,0,2
1720181983,0.22,257484362,0,2
1720181984,0.22,257484362,0,2
1720181985,0.22,257484362,0,2
1720181986,0.22,257484362,0,2
1720181987,0.22,257484362,0,2
1720181988,0.22,257484362,0,2
1720181989,0.22,257484362,0,2
1720181990,0.22,257484362,0,2
1720181991,0.22,257484362,0,2
1720181992,0.22,257484362,0,2
1720181993,0.22,257484362,0,2
1720181994,0.22,257484362,0,2
1720181995,0.22,257484362,0,2
1720181996,0.22,257484362,0,2
1720181997,0.22,257484362,0,2
1720181998,0.22,257484362,0,2
1720181999,0.22,257484362,0,2
1720182000,0.22,257484362,0,2
1720182001,0.22,257484362,0,2
1720182002,0.22,257484362,0,2
1720182003,0.22,257484362,0,2
1720182004,0.22,257484362,0,2
1720182005,0.245,279550475,0,2
1720182006,0.245,279550475,0,2
1720182007,0.245,279550475,0,2
1720182008,0.245,279550475,0,2
1720182009,0.245,279550475,0,2
1720182010,0.245,279550475,0,2
1720182011,0.245,279550475,0,2
1720182012,0.245,279550475,0,2
1720182013,0.245,279550475,0,2
1720182014,0.245,279550475,0,2
1720182015,0.245,279550475,0,2
1720182016,0.245,279550475,0,2
1720182017,0.245,279550475,0,2
1720182018,0.245,279550475,0,2
1720182019,0.245,279550475,0,2
1720182020,0.245,279550475,0,2
1720182021,0.245,279550475,0,2
1720182022,0.245,279550475,0,2
1720182023,0.245,279550475,0,2
1720182024,0.245,279550475,0,2
1720182025,0.245,279550475,0,2
1720182026,0.245,279550475,0,2
1720182027,0.245,279550475,0,2
1720182028,0.245,279550475,0,2
1720182029,0.245,279550475,0,2
1720182030,0.245,279550475,0,2
1720182031,0.245,279550475,0,2
1720182032,0.245,279550475,0,2
1720182033,0.245,279550475,0,2
1720182034,0.245,279550475,0,2
1720182035,0.245,279550475,0,2
1720182036,0.245,279550475,0,2
1720182037,0.245,279550475,0,2
1720182038,0.245,279550475,0,2
1720182039,0.245,279550475,0,2
1720182040,0.245,279550475,0,2
1720182041,0.245,279550475,0,2
1720182042,0.245,279550475,0,2
1720182043,0.245,279550475,0,2
1720182044,0.245,279550475,0,2
1720182045,0.245,279550475,0,2
1720182046,0.245,279550475,0,2
1720182047,0.245,279550475,0,2
1720182048,0.245,279550475,0,2
1720182049,0.245,279550475,0,2
1720182050,0.245,279550475,0,2
1720182051,0.245,279550475,0,2
1720182052,0.245,279550475,0,2
1720182053,0.245,279550475,0,2
1720182054,0.245,279550475,0,2
1720182055,0.245,279550475,0,2
1720182056,0.245,279550475,0,2
1720182057,0.245,279550475,0,2
1720182058,0.245,279550475,0,2
1720182059,0.245,279550475,0,2
1720182060,0.245,279550475,0,2
1720182061,0.245,279550475,0,2
1720182062,0.245,279550475,0,2
1720182063,0.245,279550475,0,2
1720182064,0.245,279550475,0,2
1720182065,0.245,279550475,0,2
1720182066,0.245,279550475,0,2
1720182067,0.245,279550475,0,2
1720182068,0.245,279550475,0,2
1720182069,0.245,279550475,0,2
1720182070,0.245,279550475,0,2
1720182071,0.245,279550475,0,2
1720182072,0.245,279550475,0,2
1720182073,0.245,279550475,0,2
1720182074,0.245,279550475,0,2
1720182075,0.245,279550475,0,2
1720182076,0.245,279550475,0,2
1720182077,0.245,279550475,0,2
1720182078,0.245,279550475,0,2
1720182079,0.245,279550475,0,2
1720182080,0.245,279550475,0,2
1720182081,0.245,279550475,0,2
1720182082,0.245,279550475,0,2
1720182083,0.245,279550475,0,2
1720182084,0.245,279550475,0,2
1720182085,0.245,279550475,0,2
1720182086,0.245,279550475,0,2
1720182087,0.245,279550475,0,2
1720182088,0.245,279550475,0,2
1720182089,0.245,279550475,0,2
1720182090,0.245,279550475,0,2
1720182091,0.245,279550475,0,2
1720182092,0.245,279550475,0,2
1720182093,0.245,279550475,0,2
1720182094,0.245,279550475,0,2
1720182095,0.245,279550475,0,2
1720182096,0.245,279550475,0,2
1720182097,0.245,279550475,0,2
1720182098,0.245,279550475,0,2
1720182099,0.245,279550475,0,2
1720182100,0.245,279550475,0,2
1720182101,0.245,279550475,0,2
1720182102,0.245,279550475,0,2
1720182103,0.245,279550475,0,2
1720182104,0.245,279550475,0,2
1720182105,0.245,279550475,0,2
1720182106,0.245,279550475,0,2
1720182107,0.245,279550475,0,2
1720182108,0.245,279550475,0,2
1720182109,0.245,279550475,0,2
1720182110,0.245,279550475,0,2
1720182111,0.245,279550475,0,2
1720182112,0.245,279550475,0,2
1720182113,0.245,279550475,0,2
1720182114,0.245,279550475,0,2
1720182115,0.245,279550475,0,2
1720182116,0.245,279550475,0,2
1720182117,0.245,279550475,0,2
1720182118,0.245,279550475,0,2
1720182119,0.245,279550475,0,2
1720182120,0.245,279550475,0,2
1720182121,0.245,279550475,0,2
1720182122,0.245,279550475,0,2
1720182123,0.245,279550475,0,2
1720182124,0.245,279550475,0,2
1720182125,0.245,279550475,0,2
1720182126,0.245,279550475,0,2
1720182127,0.245,279550475,0,2
1720182128,0.245,279550475,0,2
1720182129,0.245,279550475,0,2
1720182130,0.245,279550475,0,2
1720182131,0.245,279550475,0,2
1720182132,0.245,279550475,0,2
1720182133,0.245,279550475,0,2
1720182134,0.245,279550475,0,2
1720182135,0.245,279550475,0,2
1720182136,0.245,279550475,0,2
1720182137,0.245,279550475,0,2
1720182138,0.245,279550475,0,2
1720182139,0.245,279550475,0,2
1720182140,0.245,279550475,0,2
1720182141,0.245,279550475,0,2
1720182142,0.245,279550475,0,2
1720182143,0.245,279550475,0,2
1720182144,0.245,279550475,0,2
1720182145,0.245,279550475,0,2
1720182146,0.245,279550475,0,2
1720182147,0.245,279550475,0,2
1720182148,0.245,279550475,0,2
1720182149,0.245,279550475,0,2
1720182150,0.245,279550475,0,2
1720182151,0.245,279550475,0,2
1720182152,0.245,279550475,0,2
1720182153,0.245,279550475,0,2
1720182154,0.245,279550475,0,2
1720182155,0.245,279550475,0,2
1720182156,0.245,279550475,0,2
1720182157,0.245,279550475,0,2
1720182158,0.245,279550475,0,2
1720182159,0.245,279550475,0,2
1720182160,0.245,279550475,0,2
1720182161,0.245,279550475,0,2
1720182162,0.245,279550475,0,2
1720182163,0.245,279550475,0,2
1720182164,0.245,279550475,0,2
1720182165,0.245,279550475,0,2
1720182166,0.245,279550475,0,2
1720182167,0.245,279550475,0,2
1720182168,0.245,279550475,0,2
1720182169,0.245,279550475,0,2
1720182170,0.245,279550475,0,2
1720182171,0.245,279550475,0,2
1720182172,0.245,279550475,0,2
1720182173,0.245,279550475,0,2
1720182174,0.245,279550475,0,2
1720182175,0.245,279550475,0,2
1720182176,0.245,279550475,0,2
1720182177,0.245,279550475,0,2
1720182178,0.245,279550475,0,2
1720182179,0.245,279550475,0,2
1720182180,0.245,279550475,0,2
1720182181,0.245,279550475,0,2
1720182182,0.245,279550475,0,2
1720182183,0.245,279550475,0,2
1720182184,0.245,279550475,0,2
1720182185,0.245,279550475,0,2
1720182186,0.245,279550475,0,2
1720182187,0.245,279550475,0,2
1720182188,0.245,279550475,0,2
1720182189,0.245,279550475,0,2
1720182190,0.245,279550475,0,2
1720182191,0.245,279550475,0,2
1720182192,0.245,279550475,0,2
1720182193,0.245,279550475,0,2
1720182194,0.245,279550475,0,2
1720182195,0.245,279550475,0,2
1720182196,0.245,279550475,0,2
1720182197,0.245,279550475,0,2
1720182198,0.245,279550475,0,2
1720182199,0.245,279550475,0,2
1720182200,0.245,279550475,0,2
1720182201,0.245,279550475,0,2
1720182202,0.245,279550475,0,2
1720182203,0.245,279550475,0,2
1720182204,0.245,279550475,0,2
1720182205,0.245,279550475,0,2
1720182206,0.245,279550475,0,2
1720182207,0.245,279550475,0,2
1720182208,0.245,279550475,0,2
1720182209,0.245,279550475,0,2
1720182210,0.245,279550475,0,2
1720182211,0.245,279550475,0,2
1720182212,0.245,279550475,0,2
1720182213,0.245,279550475,0,2
1720182214,0.245,279550475,0,2
1720182215,0.245,279550475,0,2
1720182216,0.245,279550475,0,2
1720182217,0.245,279550475,0,2
1720182218,0.245,279550475,0,2
1720182219,0.245,279550475,0,2
1720182220,0.245,279550475,0,2
1720182221,0.245,279550475,0,2
1720182222,0.245,279550475,0,2
1720182223,0.245,279550475,0,2
1720182224,0.245,279550475,0,2
1720182225,0.245,279550475,0,2
1720182226,0.245,279550475,0,2
1720182227,0.245,279550475,0,2
1720182228,0.245,279550475,0,2
1720182229,0.245,279550475,0,2
1720182230,0.245,279550475,0,2
1720182231,0.245,279550475,0,2
1720182232,0.245,279550475,0,2
1720182233,0.245,279550475,0,2
1720182234,0.245,279550475,0,2
1720182235,0.245,279550475,0,2
1720182236,0.245,279550475,0,2
1720182237,0.245,279550475,0,2
1720182238,0.245,279550475,0,2
1720182239,0.245,279550475,0,2
1720182240,0.245,279550475,0,2
1720182241,0.245,279550475,0,2
1720182242,0.245,279550475,0,2
1720182243,0.245,279550475,0,2
1720182244,0.245,279550475,0,2
1720182245,0.245,279550475,0,2
1720182246,0.245,279550475,0,2
