ts,cpu_request,mem_request,oom,nodeid
1721072186,0.219,277446333,0,0
1721072187,0.219,277446333,0,0
1721072188,0.219,277446333,0,0
1721072189,0.219,277446333,0,0
1721072190,0.219,277446333,0,0
1721072191,0.219,277446333,0,0
1721072192,0.219,277446333,0,0
1721072193,0.219,277446333,0,0
1721072194,0.219,277446333,0,0
1721072195,0.219,277446333,0,0
1721072196,0.219,277446333,0,0
1721072197,0.219,277446333,0,0
1721072198,0.219,277446333,0,0
1721072199,0.219,277446333,0,0
1721072200,0.219,277446333,0,0
1721072201,0.219,277446333,0,0
1721072202,0.219,277446333,0,0
1721072203,0.219,277446333,0,0
1721072204,0.219,277446333,0,0
1721072205,0.219,277446333,0,0
1721072206,0.219,277446333,0,0
1721072207,0.219,277446333,0,0
1721072208,0.219,277446333,0,0
1721072209,0.219,277446333,0,0
1721072210,0.219,277446333,0,0
1721072211,0.219,277446333,0,0
1721072212,0.219,277446333,0,0
1721072213,0.219,277446333,0,0
1721072214,0.219,277446333,0,0
1721072215,0.219,277446333,0,0
1721072216,0.219,277446333,0,0
1721072217,0.219,277446333,0,0
1721072218,0.219,277446333,0,0
1721072219,0.219,277446333,0,0
1721072220,0.219,277446333,0,0
1721072221,0.219,277446333,0,0
1721072222,0.219,277446333,0,0
1721072223,0.219,277446333,0,0
1721072224,0.219,277446333,0,0
1721072225,0.219,277446333,0,0
1721072226,0.219,277446333,0,0
1721072227,0.219,277446333,0,0
1721072228,0.219,277446333,0,0
1721072229,0.219,277446333,0,0
1721072230,0.219,277446333,0,0
1721072231,0.219,277446333,0,0
1721072232,0.219,277446333,0,0
1721072233,0.219,277446333,0,0
1721072234,0.219,277446333,0,0
1721072235,0.219,277446333,0,0
1721072236,0.219,277446333,0,0
1721072237,0.219,277446333,0,0
1721072238,0.219,277446333,0,0
1721072239,0.219,277446333,0,0
1721072240,0.219,277446333,0,0
1721072241,0.219,277446333,0,0
1721072242,0.219,277446333,0,0
1721072243,0.219,277446333,0,0
1721072244,0.219,277446333,0,0
1721072245,0.219,277446333,0,0
1721072246,0.219,277446333,0,0
1721072247,0.219,277446333,0,0
1721072248,0.219,277446333,0,0
1721072249,0.219,277446333,0,0
1721072250,0.219,277446333,0,0
1721072251,0.219,277446333,0,0
1721072252,0.219,277446333,0,0
1721072253,0.219,277446333,0,0
1721072254,0.219,277446333,0,0
1721072255,0.219,277446333,0,0
1721072256,0.219,277446333,0,0
1721072257,0.219,277446333,0,0
1721072258,0.219,277446333,0,0
1721072259,0.219,277446333,0,0
1721072260,0.219,277446333,0,0
1721072261,0.219,277446333,0,0
1721072262,0.219,277446333,0,0
