ts,cpu_request,mem_request,oom,nodeid
1720610983,0.113,169950777,0,0
1720610984,0.113,169950777,0,0
1720610985,0.113,169950777,0,0
1720610986,0.113,169950777,0,0
1720610987,0.113,169950777,0,0
1720610988,0.113,169950777,0,0
1720610989,0.113,169950777,0,0
1720610990,0.113,169950777,0,0
1720610991,0.113,169950777,0,0
1720610992,0.113,169950777,0,0
1720610993,0.113,169950777,0,0
1720610994,0.113,169950777,0,0
1720610995,0.113,169950777,0,0
1720610996,0.113,169950777,0,0
1720610997,0.113,169950777,0,0
1720610998,0.113,169950777,0,0
1720610999,0.113,169950777,0,0
1720611000,0.113,169950777,0,0
1720611001,0.113,169950777,0,0
1720611002,0.113,169950777,0,0
1720611003,0.113,169950777,0,0
1720611004,0.113,169950777,0,0
1720611005,0.122,189881103,0,0
1720611006,0.122,189881103,0,0
1720611007,0.122,189881103,0,0
1720611008,0.122,189881103,0,0
1720611009,0.122,189881103,0,0
1720611010,0.122,189881103,0,0
1720611011,0.122,189881103,0,0
1720611012,0.122,189881103,0,0
1720611013,0.122,189881103,0,0
1720611014,0.122,189881103,0,0
1720611015,0.122,189881103,0,0
1720611016,0.122,189881103,0,0
1720611017,0.122,189881103,0,0
1720611018,0.122,189881103,0,0
1720611019,0.122,189881103,0,0
1720611020,0.122,189881103,0,0
1720611021,0.122,189881103,0,0
1720611022,0.122,189881103,0,0
1720611023,0.122,189881103,0,0
1720611024,0.122,189881103,0,0
1720611025,0.122,189881103,0,0
1720611026,0.122,189881103,0,0
1720611027,0.122,189881103,0,0
1720611028,0.122,189881103,0,0
1720611029,0.122,189881103,0,0
1720611030,0.122,189881103,0,0
1720611031,0.122,189881103,0,0
1720611032,0.122,189881103,0,0
1720611033,0.122,189881103,0,0
1720611034,0.122,189881103,0,0
1720611035,0.122,189881103,0,0
1720611036,0.122,189881103,0,0
1720611037,0.122,189881103,0,0
1720611038,0.122,189881103,0,0
1720611039,0.122,189881103,0,0
1720611040,0.122,189881103,0,0
1720611041,0.122,189881103,0,0
1720611042,0.122,189881103,0,0
1720611043,0.122,189881103,0,0
1720611044,0.122,189881103,0,0
1720611045,0.122,189881103,0,0
1720611046,0.122,189881103,0,0
1720611047,0.122,189881103,0,0
1720611048,0.122,189881103,0,0
1720611049,0.122,189881103,0,0
1720611050,0.122,189881103,0,0
1720611051,0.122,189881103,0,0
1720611052,0.122,189881103,0,0
1720611053,0.122,189881103,0,0
1720611054,0.122,189881103,0,0
1720611055,0.122,189881103,0,0
1720611056,0.122,189881103,0,0
1720611057,0.122,189881103,0,0
1720611058,0.122,189881103,0,0
1720611059,0.122,189881103,0,0
1720611060,0.122,189881103,0,0
1720611061,0.122,189881103,0,0
1720611062,0.122,189881103,0,0
1720611063,0.122,189881103,0,0
1720611064,0.122,189881103,0,0
1720611065,0.122,189881103,0,0
1720611066,0.122,189881103,0,0
1720611067,0.122,189881103,0,0
1720611068,0.122,189881103,0,0
1720611069,0.122,189881103,0,0
1720611070,0.122,189881103,0,0
1720611071,0.122,189881103,0,0
1720611072,0.122,189881103,0,0
1720611073,0.122,189881103,0,0
1720611074,0.122,189881103,0,0
1720611075,0.122,189881103,0,0
1720611076,0.122,189881103,0,0
1720611077,0.122,189881103,0,0
1720611078,0.122,189881103,0,0
1720611079,0.122,189881103,0,0
1720611080,0.122,189881103,0,0
1720611081,0.122,189881103,0,0
1720611082,0.122,189881103,0,0
1720611083,0.122,189881103,0,0
1720611084,0.122,189881103,0,0
1720611085,0.122,189881103,0,0
1720611086,0.122,189881103,0,0
1720611087,0.122,189881103,0,0
1720611088,0.122,189881103,0,0
1720611089,0.122,189881103,0,0
1720611090,0.122,189881103,0,0
1720611091,0.122,189881103,0,0
1720611092,0.122,189881103,0,0
1720611093,0.122,189881103,0,0
1720611094,0.122,189881103,0,0
1720611095,0.122,189881103,0,0
1720611096,0.122,189881103,0,0
1720611097,0.122,189881103,0,0
1720611098,0.122,189881103,0,0
1720611099,0.122,189881103,0,0
1720611100,0.122,189881103,0,0
1720611101,0.122,189881103,0,0
1720611102,0.122,189881103,0,0
1720611103,0.122,189881103,0,0
1720611104,0.122,189881103,0,0
1720611105,0.122,189881103,0,0
1720611106,0.122,189881103,0,0
1720611107,0.122,189881103,0,0
1720611108,0.122,189881103,0,0
1720611109,0.122,189881103,0,0
1720611110,0.122,189881103,0,0
1720611111,0.122,189881103,0,0
1720611112,0.122,189881103,0,0
1720611113,0.122,189881103,0,0
1720611114,0.122,189881103,0,0
1720611115,0.122,189881103,0,0
