ts,cpu_request,mem_request,oom,nodeid
1721375392,0.182,178192914,0,0
1721375393,0.182,178192914,0,0
1721375394,0.182,178192914,0,0
1721375395,0.182,178192914,0,0
1721375396,0.182,178192914,0,0
1721375397,0.182,178192914,0,0
1721375398,0.182,178192914,0,0
1721375399,0.182,178192914,0,0
1721375400,0.182,178192914,0,0
1721375401,0.182,178192914,0,0
1721375402,0.182,178192914,0,0
1721375403,0.182,178192914,0,0
1721375404,0.182,178192914,0,0
1721375405,0.2,199853075,0,0
1721375406,0.2,199853075,0,0
1721375407,0.2,199853075,0,0
1721375408,0.2,199853075,0,0
1721375409,0.2,199853075,0,0
1721375410,0.2,199853075,0,0
1721375411,0.2,199853075,0,0
1721375412,0.2,199853075,0,0
1721375413,0.2,199853075,0,0
1721375414,0.2,199853075,0,0
1721375415,0.2,199853075,0,0
1721375416,0.2,199853075,0,0
1721375417,0.2,199853075,0,0
1721375418,0.2,199853075,0,0
1721375419,0.2,199853075,0,0
1721375420,0.2,199853075,0,0
1721375421,0.2,199853075,0,0
1721375422,0.2,199853075,0,0
1721375423,0.2,199853075,0,0
1721375424,0.2,199853075,0,0
1721375425,0.2,199853075,0,0
1721375426,0.2,199853075,0,0
1721375427,0.2,199853075,0,0
1721375428,0.2,199853075,0,0
1721375429,0.2,199853075,0,0
1721375430,0.2,199853075,0,0
1721375431,0.2,199853075,0,0
1721375432,0.2,199853075,0,0
1721375433,0.2,199853075,0,0
1721375434,0.2,199853075,0,0
1721375435,0.2,199853075,0,0
1721375436,0.2,199853075,0,0
1721375437,0.2,199853075,0,0
1721375438,0.2,199853075,0,0
1721375439,0.2,199853075,0,0
1721375440,0.2,199853075,0,0
1721375441,0.2,199853075,0,0
1721375442,0.2,199853075,0,0
1721375443,0.2,199853075,0,0
1721375444,0.2,199853075,0,0
1721375445,0.2,199853075,0,0
1721375446,0.2,199853075,0,0
1721375447,0.2,199853075,0,0
1721375448,0.2,199853075,0,0
1721375449,0.2,199853075,0,0
1721375450,0.2,199853075,0,0
1721375451,0.2,199853075,0,0
1721375452,0.2,199853075,0,0
1721375453,0.2,199853075,0,0
1721375454,0.2,199853075,0,0
1721375455,0.2,199853075,0,0
1721375456,0.2,199853075,0,0
1721375457,0.2,199853075,0,0
1721375458,0.2,199853075,0,0
1721375459,0.2,199853075,0,0
