ts,cpu_request,mem_request,oom,nodeid
1720370092,0.211,292516144,0,2
1720370093,0.211,292516144,0,2
1720370094,0.211,292516144,0,2
1720370095,0.211,292516144,0,2
1720370096,0.211,292516144,0,2
1720370097,0.211,292516144,0,2
1720370098,0.211,292516144,0,2
1720370099,0.211,292516144,0,2
1720370100,0.211,292516144,0,2
1720370101,0.211,292516144,0,2
1720370102,0.211,292516144,0,2
1720370103,0.211,292516144,0,2
1720370104,0.211,292516144,0,2
1720370105,0.211,292516144,0,2
1720370106,0.211,292516144,0,2
1720370107,0.211,292516144,0,2
1720370108,0.211,292516144,0,2
1720370109,0.211,292516144,0,2
1720370110,0.211,292516144,0,2
1720370111,0.211,292516144,0,2
1720370112,0.211,292516144,0,2
1720370113,0.211,292516144,0,2
1720370114,0.211,292516144,0,2
1720370115,0.211,292516144,0,2
1720370116,0.211,292516144,0,2
1720370117,0.211,292516144,0,2
1720370118,0.211,292516144,0,2
1720370119,0.211,292516144,0,2
1720370120,0.211,292516144,0,2
1720370121,0.211,292516144,0,2
1720370122,0.211,292516144,0,2
1720370123,0.211,292516144,0,2
1720370124,0.211,292516144,0,2
1720370125,0.211,292516144,0,2
1720370126,0.211,292516144,0,2
1720370127,0.211,292516144,0,2
1720370128,0.211,292516144,0,2
1720370129,0.211,292516144,0,2
1720370130,0.211,292516144,0,2
1720370131,0.211,292516144,0,2
1720370132,0.211,292516144,0,2
1720370133,0.211,292516144,0,2
1720370134,0.211,292516144,0,2
1720370135,0.211,292516144,0,2
1720370136,0.211,292516144,0,2
1720370137,0.211,292516144,0,2
1720370138,0.211,292516144,0,2
1720370139,0.211,292516144,0,2
1720370140,0.211,292516144,0,2
1720370141,0.211,292516144,0,2
1720370142,0.211,292516144,0,2
1720370143,0.211,292516144,0,2
1720370144,0.211,292516144,0,2
1720370145,0.211,292516144,0,2
1720370146,0.211,292516144,0,2
1720370147,0.211,292516144,0,2
1720370148,0.211,292516144,0,2
1720370149,0.211,292516144,0,2
1720370150,0.211,292516144,0,2
1720370151,0.211,292516144,0,2
1720370152,0.211,292516144,0,2
1720370153,0.211,292516144,0,2
1720370154,0.211,292516144,0,2
1720370155,0.211,292516144,0,2
1720370156,0.211,292516144,0,2
1720370157,0.211,292516144,0,2
1720370158,0.211,292516144,0,2
1720370159,0.211,292516144,0,2
1720370160,0.211,292516144,0,2
1720370161,0.211,292516144,0,2
1720370162,0.211,292516144,0,2
1720370163,0.211,292516144,0,2
1720370164,0.211,292516144,0,2
