ts,cpu_request,mem_request,oom,nodeid
1719376920,0.38,184937255,0,0
1719376921,0.38,184937255,0,0
1719376922,0.38,184937255,0,0
1719376923,0.38,184937255,0,0
1719376924,0.38,184937255,0,0
1719376925,0.38,184937255,0,0
1719376926,0.38,184937255,0,0
1719376927,0.38,184937255,0,0
1719376928,0.38,184937255,0,0
1719376929,0.38,184937255,0,0
1719376930,0.38,184937255,0,0
1719376931,0.38,184937255,0,0
1719376932,0.38,184937255,0,0
1719376933,0.38,184937255,0,0
1719376934,0.38,184937255,0,0
1719376935,0.38,184937255,0,0
1719376936,0.38,184937255,0,0
1719376937,0.38,184937255,0,0
1719376938,0.38,184937255,0,0
1719376939,0.38,184937255,0,0
1719376940,0.38,184937255,0,0
1719376941,0.38,184937255,0,0
1719376942,0.38,184937255,0,0
1719376943,0.38,184937255,0,0
1719376944,0.38,184937255,0,0
1719376945,0.38,184937255,0,0
1719376946,0.38,184937255,0,0
1719376947,0.38,184937255,0,0
1719376948,0.38,184937255,0,0
1719376949,0.38,184937255,0,0
1719376950,0.38,184937255,0,0
1719376951,0.38,184937255,0,0
1719376952,0.38,184937255,0,0
1719376953,0.38,184937255,0,0
1719376954,0.38,184937255,0,0
1719376955,0.38,184937255,0,0
1719376956,0.38,184937255,0,0
1719376957,0.38,184937255,0,0
1719376958,0.38,184937255,0,0
1719376959,0.38,184937255,0,0
1719376960,0.38,184937255,0,0
1719376961,0.38,184937255,0,0
1719376962,0.38,184937255,0,0
1719376963,0.38,184937255,0,0
1719376964,0.38,184937255,0,0
1719376965,0.38,184937255,0,0
1719376966,0.38,184937255,0,0
1719376967,0.38,184937255,0,0
1719376968,0.38,184937255,0,0
1719376969,0.38,184937255,0,0
1719376970,0.38,184937255,0,0
1719376971,0.38,184937255,0,0
1719376972,0.38,184937255,0,0
1719376973,0.38,184937255,0,0
1719376974,0.38,184937255,0,0
1719376975,0.38,184937255,0,0
1719376976,0.38,184937255,0,0
1719376977,0.38,184937255,0,0
1719376978,0.38,184937255,0,0
1719376979,0.38,184937255,0,0
1719376980,0.38,184937255,0,0
1719376981,0.38,184937255,0,0
1719376982,0.38,184937255,0,0
1719376983,0.38,184937255,0,0
1719376984,0.38,184937255,0,0
1719376985,0.38,184937255,0,0
1719376986,0.38,184937255,0,0
1719376987,0.38,184937255,0,0
1719376988,0.38,184937255,0,0
1719376989,0.38,184937255,0,0
1719376990,0.38,184937255,0,0
1719376991,0.38,184937255,0,0
1719376992,0.38,184937255,0,0
1719376993,0.38,184937255,0,0
1719376994,0.38,184937255,0,0
1719376995,0.38,184937255,0,0
1719376996,0.38,184937255,0,0
1719376997,0.38,184937255,0,0
1719376998,0.38,184937255,0,0
1719376999,0.38,184937255,0,0
1719377000,0.38,184937255,0,0
1719377001,0.38,184937255,0,0
1719377002,0.38,184937255,0,0
1719377003,0.38,184937255,0,0
1719377004,0.38,184937255,0,0
1719377005,0.38,184937255,0,0
1719377006,0.38,184937255,0,0
1719377007,0.38,184937255,0,0
1719377008,0.38,184937255,0,0
1719377009,0.38,184937255,0,0
1719377010,0.38,184937255,0,0
1719377011,0.38,184937255,0,0
1719377012,0.38,184937255,0,0
1719377013,0.38,184937255,0,0
1719377014,0.38,184937255,0,0
1719377015,0.38,184937255,0,0
1719377016,0.38,184937255,0,0
1719377017,0.38,184937255,0,0
1719377018,0.38,184937255,0,0
1719377019,0.38,184937255,0,0
1719377020,0.38,184937255,0,0
1719377021,0.38,184937255,0,0
1719377022,0.38,184937255,0,0
1719377023,0.38,184937255,0,0
1719377024,0.38,184937255,0,0
1719377025,0.38,184937255,0,0
1719377026,0.38,184937255,0,0
1719377027,0.38,184937255,0,0
1719377028,0.38,184937255,0,0
1719377029,0.38,184937255,0,0
1719377030,0.38,184937255,0,0
1719377031,0.38,184937255,0,0
1719377032,0.38,184937255,0,0
1719377033,0.38,184937255,0,0
1719377034,0.38,184937255,0,0
1719377035,0.38,184937255,0,0
1719377036,0.38,184937255,0,0
1719377037,0.38,184937255,0,0
1719377038,0.38,184937255,0,0
1719377039,0.38,184937255,0,0
1719377040,0.38,184937255,0,0
1719377041,0.38,184937255,0,0
1719377042,0.38,184937255,0,0
1719377043,0.38,184937255,0,0
1719377044,0.38,184937255,0,0
1719377045,0.38,184937255,0,0
1719377046,0.38,184937255,0,0
1719377047,0.38,184937255,0,0
1719377048,0.38,184937255,0,0
1719377049,0.38,184937255,0,0
1719377050,0.38,184937255,0,0
1719377051,0.38,184937255,0,0
1719377052,0.38,184937255,0,0
1719377053,0.38,184937255,0,0
1719377054,0.38,184937255,0,0
1719377055,0.38,184937255,0,0
1719377056,0.38,184937255,0,0
1719377057,0.38,184937255,0,0
1719377058,0.38,184937255,0,0
1719377059,0.38,184937255,0,0
1719377060,0.38,184937255,0,0
1719377061,0.38,184937255,0,0
1719377062,0.38,184937255,0,0
1719377063,0.38,184937255,0,0
1719377064,0.38,184937255,0,0
1719377065,0.38,184937255,0,0
1719377066,0.38,184937255,0,0
1719377067,0.38,184937255,0,0
1719377068,0.38,184937255,0,0
1719377069,0.38,184937255,0,0
1719377070,0.38,184937255,0,0
1719377071,0.38,184937255,0,0
1719377072,0.38,184937255,0,0
1719377073,0.38,184937255,0,0
1719377074,0.38,184937255,0,0
1719377075,0.38,184937255,0,0
1719377076,0.38,184937255,0,0
1719377077,0.38,184937255,0,0
1719377078,0.38,184937255,0,0
1719377079,0.38,184937255,0,0
1719377080,0.38,184937255,0,0
1719377081,0.38,184937255,0,0
1719377082,0.38,184937255,0,0
1719377083,0.38,184937255,0,0
1719377084,0.38,184937255,0,0
1719377085,0.38,184937255,0,0
1719377086,0.38,184937255,0,0
1719377087,0.38,184937255,0,0
1719377088,0.38,184937255,0,0
1719377089,0.38,184937255,0,0
1719377090,0.38,184937255,0,0
1719377091,0.38,184937255,0,0
1719377092,0.38,184937255,0,0
1719377093,0.38,184937255,0,0
1719377094,0.38,184937255,0,0
1719377095,0.38,184937255,0,0
1719377096,0.38,184937255,0,0
1719377097,0.38,184937255,0,0
1719377098,0.38,184937255,0,0
1719377099,0.38,184937255,0,0
1719377100,0.38,184937255,0,0
1719377101,0.38,184937255,0,0
1719377102,0.38,184937255,0,0
1719377103,0.38,184937255,0,0
1719377104,0.38,184937255,0,0
1719377105,0.38,184937255,0,0
1719377106,0.38,184937255,0,0
1719377107,0.38,184937255,0,0
1719377108,0.38,184937255,0,0
1719377109,0.38,184937255,0,0
1719377110,0.38,184937255,0,0
1719377111,0.38,184937255,0,0
1719377112,0.38,184937255,0,0
1719377113,0.38,184937255,0,0
1719377114,0.38,184937255,0,0
1719377115,0.38,184937255,0,0
1719377116,0.38,184937255,0,0
1719377117,0.38,184937255,0,0
1719377118,0.38,184937255,0,0
1719377119,0.38,184937255,0,0
1719377120,0.38,184937255,0,0
1719377121,0.38,184937255,0,0
1719377122,0.38,184937255,0,0
1719377123,0.38,184937255,0,0
1719377124,0.38,184937255,0,0
1719377125,0.38,184937255,0,0
1719377126,0.38,184937255,0,0
1719377127,0.38,184937255,0,0
1719377128,0.38,184937255,0,0
1719377129,0.38,184937255,0,0
1719377130,0.38,184937255,0,0
1719377131,0.38,184937255,0,0
1719377132,0.38,184937255,0,0
1719377133,0.38,184937255,0,0
1719377134,0.38,184937255,0,0
1719377135,0.38,184937255,0,0
1719377136,0.38,184937255,0,0
1719377137,0.38,184937255,0,0
1719377138,0.38,184937255,0,0
1719377139,0.38,184937255,0,0
1719377140,0.38,184937255,0,0
1719377141,0.38,184937255,0,0
1719377142,0.38,184937255,0,0
1719377143,0.38,184937255,0,0
1719377144,0.38,184937255,0,0
1719377145,0.38,184937255,0,0
1719377146,0.38,184937255,0,0
1719377147,0.38,184937255,0,0
1719377148,0.38,184937255,0,0
1719377149,0.38,184937255,0,0
1719377150,0.38,184937255,0,0
1719377151,0.38,184937255,0,0
1719377152,0.38,184937255,0,0
1719377153,0.38,184937255,0,0
1719377154,0.38,184937255,0,0
1719377155,0.38,184937255,0,0
1719377156,0.38,184937255,0,0
1719377157,0.38,184937255,0,0
1719377158,0.38,184937255,0,0
1719377159,0.38,184937255,0,0
1719377160,0.38,184937255,0,0
1719377161,0.38,184937255,0,0
1719377162,0.38,184937255,0,0
1719377163,0.38,184937255,0,0
1719377164,0.38,184937255,0,0
1719377165,0.38,184937255,0,0
1719377166,0.38,184937255,0,0
1719377167,0.38,184937255,0,0
1719377168,0.38,184937255,0,0
1719377169,0.38,184937255,0,0
1719377170,0.38,184937255,0,0
1719377171,0.38,184937255,0,0
1719377172,0.38,184937255,0,0
1719377173,0.38,184937255,0,0
1719377174,0.38,184937255,0,0
1719377175,0.38,184937255,0,0
1719377176,0.38,184937255,0,0
1719377177,0.38,184937255,0,0
1719377178,0.38,184937255,0,0
1719377179,0.38,184937255,0,0
1719377180,0.38,184937255,0,0
1719377181,0.38,184937255,0,0
1719377182,0.38,184937255,0,0
1719377183,0.38,184937255,0,0
1719377184,0.38,184937255,0,0
1719377185,0.38,184937255,0,0
1719377186,0.38,184937255,0,0
1719377187,0.38,184937255,0,0
1719377188,0.38,184937255,0,0
1719377189,0.38,184937255,0,0
1719377190,0.38,184937255,0,0
1719377191,0.38,184937255,0,0
1719377192,0.38,184937255,0,0
1719377193,0.38,184937255,0,0
1719377194,0.38,184937255,0,0
1719377195,0.38,184937255,0,0
1719377196,0.38,184937255,0,0
1719377197,0.38,184937255,0,0
1719377198,0.38,184937255,0,0
1719377199,0.38,184937255,0,0
1719377200,0.38,184937255,0,0
1719377201,0.38,184937255,0,0
1719377202,0.38,184937255,0,0
1719377203,0.38,184937255,0,0
1719377204,0.38,184937255,0,0
1719377205,0.38,184937255,0,0
1719377206,0.38,184937255,0,0
1719377207,0.38,184937255,0,0
1719377208,0.38,184937255,0,0
1719377209,0.38,184937255,0,0
1719377210,0.38,184937255,0,0
1719377211,0.38,184937255,0,0
1719377212,0.38,184937255,0,0
1719377213,0.38,184937255,0,0
1719377214,0.38,184937255,0,0
1719377215,0.38,184937255,0,0
1719377216,0.38,184937255,0,0
1719377217,0.38,184937255,0,0
1719377218,0.38,184937255,0,0
1719377219,0.38,184937255,0,0
1719377220,0.38,184937255,0,0
1719377221,0.38,184937255,0,0
1719377222,0.38,184937255,0,0
1719377223,0.38,184937255,0,0
1719377224,0.38,184937255,0,0
1719377225,0.38,184937255,0,0
1719377226,0.38,184937255,0,0
1719377227,0.38,184937255,0,0
1719377228,0.38,184937255,0,0
1719377229,0.38,184937255,0,0
1719377230,0.38,184937255,0,0
1719377231,0.38,184937255,0,0
1719377232,0.38,184937255,0,0
1719377233,0.38,184937255,0,0
1719377234,0.38,184937255,0,0
1719377235,0.38,184937255,0,0
1719377236,0.38,184937255,0,0
1719377237,0.38,184937255,0,0
1719377238,0.38,184937255,0,0
1719377239,0.38,184937255,0,0
1719377240,0.38,184937255,0,0
1719377241,0.38,184937255,0,0
1719377242,0.38,184937255,0,0
1719377243,0.38,184937255,0,0
1719377244,0.38,184937255,0,0
1719377245,0.38,184937255,0,0
1719377246,0.38,184937255,0,0
1719377247,0.38,184937255,0,0
1719377248,0.38,184937255,0,0
1719377249,0.38,184937255,0,0
1719377250,0.38,184937255,0,0
1719377251,0.38,184937255,0,0
1719377252,0.38,184937255,0,0
1719377253,0.38,184937255,0,0
1719377254,0.38,184937255,0,0
1719377255,0.38,184937255,0,0
1719377256,0.38,184937255,0,0
1719377257,0.38,184937255,0,0
1719377258,0.38,184937255,0,0
1719377259,0.38,184937255,0,0
1719377260,0.38,184937255,0,0
1719377261,0.38,184937255,0,0
1719377262,0.38,184937255,0,0
1719377263,0.38,184937255,0,0
1719377264,0.38,184937255,0,0
1719377265,0.38,184937255,0,0
1719377266,0.38,184937255,0,0
1719377267,0.38,184937255,0,0
1719377268,0.38,184937255,0,0
1719377269,0.38,184937255,0,0
1719377270,0.38,184937255,0,0
1719377271,0.38,184937255,0,0
1719377272,0.38,184937255,0,0
1719377273,0.38,184937255,0,0
1719377274,0.38,184937255,0,0
1719377275,0.38,184937255,0,0
1719377276,0.38,184937255,0,0
1719377277,0.38,184937255,0,0
1719377278,0.38,184937255,0,0
1719377279,0.38,184937255,0,0
1719377280,0.38,184937255,0,0
1719377281,0.38,184937255,0,0
1719377282,0.38,184937255,0,0
1719377283,0.38,184937255,0,0
1719377284,0.38,184937255,0,0
1719377285,0.38,184937255,0,0
1719377286,0.38,184937255,0,0
1719377287,0.38,184937255,0,0
1719377288,0.38,184937255,0,0
1719377289,0.38,184937255,0,0
1719377290,0.38,184937255,0,0
1719377291,0.38,184937255,0,0
1719377292,0.38,184937255,0,0
1719377293,0.38,184937255,0,0
1719377294,0.38,184937255,0,0
1719377295,0.38,184937255,0,0
1719377296,0.38,184937255,0,0
1719377297,0.38,184937255,0,0
1719377298,0.38,184937255,0,0
1719377299,0.38,184937255,0,0
1719377300,0.38,184937255,0,0
1719377301,0.38,184937255,0,0
1719377302,0.38,184937255,0,0
1719377303,0.38,184937255,0,0
1719377304,0.38,184937255,0,0
1719377305,0.38,184937255,0,0
1719377306,0.38,184937255,0,0
1719377307,0.38,184937255,0,0
1719377308,0.38,184937255,0,0
1719377309,0.38,184937255,0,0
1719377310,0.38,184937255,0,0
1719377311,0.38,184937255,0,0
1719377312,0.38,184937255,0,0
1719377313,0.38,184937255,0,0
1719377314,0.38,184937255,0,0
1719377315,0.38,184937255,0,0
1719377316,0.38,184937255,0,0
1719377317,0.38,184937255,0,0
1719377318,0.38,184937255,0,0
1719377319,0.38,184937255,0,0
1719377320,0.38,184937255,0,0
1719377321,0.38,184937255,0,0
1719377322,0.38,184937255,0,0
1719377323,0.38,184937255,0,0
1719377324,0.38,184937255,0,0
1719377325,0.38,184937255,0,0
1719377326,0.38,184937255,0,0
1719377327,0.38,184937255,0,0
1719377328,0.38,184937255,0,0
1719377329,0.38,184937255,0,0
1719377330,0.38,184937255,0,0
1719377331,0.38,184937255,0,0
1719377332,0.38,184937255,0,0
1719377333,0.38,184937255,0,0
1719377334,0.38,184937255,0,0
1719377335,0.38,184937255,0,0
1719377336,0.38,184937255,0,0
1719377337,0.38,184937255,0,0
1719377338,0.38,184937255,0,0
1719377339,0.38,184937255,0,0
1719377340,0.38,184937255,0,0
1719377341,0.38,184937255,0,0
1719377342,0.38,184937255,0,0
1719377343,0.38,184937255,0,0
1719377344,0.38,184937255,0,0
1719377345,0.38,184937255,0,0
1719377346,0.38,184937255,0,0
1719377347,0.38,184937255,0,0
1719377348,0.38,184937255,0,0
1719377349,0.38,184937255,0,0
1719377350,0.38,184937255,0,0
1719377351,0.38,184937255,0,0
1719377352,0.38,184937255,0,0
1719377353,0.38,184937255,0,0
1719377354,0.38,184937255,0,0
1719377355,0.38,184937255,0,0
1719377356,0.38,184937255,0,0
1719377357,0.38,184937255,0,0
1719377358,0.38,184937255,0,0
1719377359,0.38,184937255,0,0
1719377360,0.38,184937255,0,0
1719377361,0.38,184937255,0,0
1719377362,0.38,184937255,0,0
1719377363,0.38,184937255,0,0
1719377364,0.38,184937255,0,0
1719377365,0.38,184937255,0,0
1719377366,0.38,184937255,0,0
1719377367,0.38,184937255,0,0
1719377368,0.38,184937255,0,0
1719377369,0.38,184937255,0,0
1719377370,0.38,184937255,0,0
1719377371,0.38,184937255,0,0
1719377372,0.38,184937255,0,0
1719377373,0.38,184937255,0,0
1719377374,0.38,184937255,0,0
1719377375,0.38,184937255,0,0
1719377376,0.38,184937255,0,0
1719377377,0.38,184937255,0,0
1719377378,0.38,184937255,0,0
1719377379,0.38,184937255,0,0
1719377380,0.38,184937255,0,0
1719377381,0.38,184937255,0,0
1719377382,0.38,184937255,0,0
1719377383,0.38,184937255,0,0
1719377384,0.38,184937255,0,0
1719377385,0.38,184937255,0,0
1719377386,0.38,184937255,0,0
1719377387,0.38,184937255,0,0
1719377388,0.38,184937255,0,0
1719377389,0.38,184937255,0,0
1719377390,0.38,184937255,0,0
1719377391,0.38,184937255,0,0
1719377392,0.38,184937255,0,0
1719377393,0.38,184937255,0,0
1719377394,0.38,184937255,0,0
1719377395,0.38,184937255,0,0
1719377396,0.38,184937255,0,0
