ts,cpu_request,mem_request,oom,nodeid
1719018265,0.188,193270600,0,0
1719018266,0.188,193270600,0,0
1719018267,0.188,193270600,0,0
1719018268,0.188,193270600,0,0
1719018269,0.188,193270600,0,0
1719018270,0.188,193270600,0,0
1719018271,0.188,193270600,0,0
1719018272,0.188,193270600,0,0
1719018273,0.188,193270600,0,0
1719018274,0.188,193270600,0,0
1719018275,0.188,193270600,0,0
1719018276,0.188,193270600,0,0
1719018277,0.188,193270600,0,0
1719018278,0.188,193270600,0,0
1719018279,0.188,193270600,0,0
1719018280,0.188,193270600,0,0
1719018281,0.188,193270600,0,0
1719018282,0.188,193270600,0,0
1719018283,0.188,193270600,0,0
1719018284,0.188,193270600,0,0
1719018285,0.188,193270600,0,0
1719018286,0.188,193270600,0,0
1719018287,0.188,193270600,0,0
1719018288,0.188,193270600,0,0
1719018289,0.188,193270600,0,0
1719018290,0.188,193270600,0,0
1719018291,0.188,193270600,0,0
1719018292,0.188,193270600,0,0
1719018293,0.188,193270600,0,0
1719018294,0.188,193270600,0,0
1719018295,0.188,193270600,0,0
1719018296,0.188,193270600,0,0
1719018297,0.188,193270600,0,0
1719018298,0.188,193270600,0,0
1719018299,0.188,193270600,0,0
1719018300,0.188,193270600,0,0
1719018301,0.188,193270600,0,0
1719018302,0.188,193270600,0,0
1719018303,0.188,193270600,0,0
1719018304,0.188,193270600,0,0
1719018305,0.188,193270600,0,0
1719018306,0.188,193270600,0,0
1719018307,0.188,193270600,0,0
1719018308,0.188,193270600,0,0
1719018309,0.188,193270600,0,0
1719018310,0.188,193270600,0,0
1719018311,0.188,193270600,0,0
1719018312,0.188,193270600,0,0
1719018313,0.188,193270600,0,0
1719018314,0.188,193270600,0,0
1719018315,0.188,193270600,0,0
1719018316,0.188,193270600,0,0
1719018317,0.188,193270600,0,0
1719018318,0.188,193270600,0,0
1719018319,0.188,193270600,0,0
1719018320,0.188,193270600,0,0
1719018321,0.188,193270600,0,0
1719018322,0.188,193270600,0,0
1719018323,0.188,193270600,0,0
1719018324,0.188,193270600,0,0
1719018325,0.188,193270600,0,0
1719018326,0.188,193270600,0,0
1719018327,0.188,193270600,0,0
1719018328,0.188,193270600,0,0
1719018329,0.188,193270600,0,0
1719018330,0.188,193270600,0,0
1719018331,0.188,193270600,0,0
1719018332,0.188,193270600,0,0
1719018333,0.188,193270600,0,0
1719018334,0.188,193270600,0,0
1719018335,0.188,193270600,0,0
1719018336,0.188,193270600,0,0
1719018337,0.188,193270600,0,0
1719018338,0.188,193270600,0,0
1719018339,0.188,193270600,0,0
1719018340,0.188,193270600,0,0
1719018341,0.188,193270600,0,0
1719018342,0.188,193270600,0,0
1719018343,0.188,193270600,0,0
1719018344,0.188,193270600,0,0
1719018345,0.188,193270600,0,0
1719018346,0.188,193270600,0,0
1719018347,0.188,193270600,0,0
1719018348,0.188,193270600,0,0
1719018349,0.188,193270600,0,0
1719018350,0.188,193270600,0,0
1719018351,0.188,193270600,0,0
1719018352,0.188,193270600,0,0
1719018353,0.188,193270600,0,0
1719018354,0.188,193270600,0,0
1719018355,0.188,193270600,0,0
1719018356,0.188,193270600,0,0
1719018357,0.188,193270600,0,0
1719018358,0.188,193270600,0,0
1719018359,0.188,193270600,0,0
1719018360,0.188,193270600,0,0
1719018361,0.188,193270600,0,0
1719018362,0.188,193270600,0,0
1719018363,0.188,193270600,0,0
1719018364,0.188,193270600,0,0
1719018365,0.188,193270600,0,0
1719018366,0.188,193270600,0,0
1719018367,0.188,193270600,0,0
1719018368,0.188,193270600,0,0
1719018369,0.188,193270600,0,0
1719018370,0.188,193270600,0,0
1719018371,0.188,193270600,0,0
1719018372,0.188,193270600,0,0
1719018373,0.188,193270600,0,0
1719018374,0.188,193270600,0,0
1719018375,0.188,193270600,0,0
1719018376,0.188,193270600,0,0
1719018377,0.188,193270600,0,0
1719018378,0.188,193270600,0,0
1719018379,0.188,193270600,0,0
1719018380,0.188,193270600,0,0
1719018381,0.188,193270600,0,0
1719018382,0.188,193270600,0,0
1719018383,0.188,193270600,0,0
1719018384,0.188,193270600,0,0
1719018385,0.188,193270600,0,0
1719018386,0.188,193270600,0,0
1719018387,0.188,193270600,0,0
1719018388,0.188,193270600,0,0
1719018389,0.188,193270600,0,0
1719018390,0.188,193270600,0,0
1719018391,0.188,193270600,0,0
1719018392,0.188,193270600,0,0
1719018393,0.188,193270600,0,0
1719018394,0.188,193270600,0,0
1719018395,0.188,193270600,0,0
1719018396,0.188,193270600,0,0
1719018397,0.188,193270600,0,0
1719018398,0.188,193270600,0,0
1719018399,0.188,193270600,0,0
1719018400,0.188,193270600,0,0
1719018401,0.188,193270600,0,0
1719018402,0.188,193270600,0,0
1719018403,0.188,193270600,0,0
1719018404,0.188,193270600,0,0
1719018405,0.188,193270600,0,0
1719018406,0.188,193270600,0,0
1719018407,0.188,193270600,0,0
1719018408,0.188,193270600,0,0
1719018409,0.188,193270600,0,0
1719018410,0.188,193270600,0,0
1719018411,0.188,193270600,0,0
1719018412,0.188,193270600,0,0
1719018413,0.188,193270600,0,0
1719018414,0.188,193270600,0,0
1719018415,0.188,193270600,0,0
1719018416,0.188,193270600,0,0
1719018417,0.188,193270600,0,0
1719018418,0.188,193270600,0,0
1719018419,0.188,193270600,0,0
1719018420,0.188,193270600,0,0
1719018421,0.188,193270600,0,0
1719018422,0.188,193270600,0,0
1719018423,0.188,193270600,0,0
1719018424,0.188,193270600,0,0
1719018425,0.188,193270600,0,0
1719018426,0.188,193270600,0,0
1719018427,0.188,193270600,0,0
1719018428,0.188,193270600,0,0
1719018429,0.188,193270600,0,0
1719018430,0.188,193270600,0,0
1719018431,0.188,193270600,0,0
1719018432,0.188,193270600,0,0
1719018433,0.188,193270600,0,0
1719018434,0.188,193270600,0,0
1719018435,0.188,193270600,0,0
1719018436,0.188,193270600,0,0
1719018437,0.188,193270600,0,0
1719018438,0.188,193270600,0,0
1719018439,0.188,193270600,0,0
1719018440,0.188,193270600,0,0
1719018441,0.188,193270600,0,0
1719018442,0.188,193270600,0,0
1719018443,0.188,193270600,0,0
1719018444,0.188,193270600,0,0
1719018445,0.188,193270600,0,0
1719018446,0.188,193270600,0,0
1719018447,0.188,193270600,0,0
1719018448,0.188,193270600,0,0
1719018449,0.188,193270600,0,0
1719018450,0.188,193270600,0,0
1719018451,0.188,193270600,0,0
1719018452,0.188,193270600,0,0
1719018453,0.188,193270600,0,0
1719018454,0.188,193270600,0,0
1719018455,0.188,193270600,0,0
1719018456,0.188,193270600,0,0
1719018457,0.188,193270600,0,0
1719018458,0.188,193270600,0,0
1719018459,0.188,193270600,0,0
1719018460,0.188,193270600,0,0
1719018461,0.188,193270600,0,0
1719018462,0.188,193270600,0,0
1719018463,0.188,193270600,0,0
1719018464,0.188,193270600,0,0
1719018465,0.188,193270600,0,0
1719018466,0.188,193270600,0,0
1719018467,0.188,193270600,0,0
1719018468,0.188,193270600,0,0
1719018469,0.188,193270600,0,0
1719018470,0.188,193270600,0,0
1719018471,0.188,193270600,0,0
1719018472,0.188,193270600,0,0
1719018473,0.188,193270600,0,0
1719018474,0.188,193270600,0,0
1719018475,0.188,193270600,0,0
1719018476,0.188,193270600,0,0
1719018477,0.188,193270600,0,0
1719018478,0.188,193270600,0,0
1719018479,0.188,193270600,0,0
1719018480,0.188,193270600,0,0
1719018481,0.188,193270600,0,0
1719018482,0.188,193270600,0,0
1719018483,0.188,193270600,0,0
1719018484,0.188,193270600,0,0
1719018485,0.188,193270600,0,0
1719018486,0.188,193270600,0,0
1719018487,0.188,193270600,0,0
1719018488,0.188,193270600,0,0
1719018489,0.188,193270600,0,0
1719018490,0.188,193270600,0,0
1719018491,0.188,193270600,0,0
1719018492,0.188,193270600,0,0
1719018493,0.188,193270600,0,0
1719018494,0.188,193270600,0,0
1719018495,0.188,193270600,0,0
1719018496,0.188,193270600,0,0
1719018497,0.188,193270600,0,0
1719018498,0.188,193270600,0,0
1719018499,0.188,193270600,0,0
1719018500,0.188,193270600,0,0
1719018501,0.188,193270600,0,0
1719018502,0.188,193270600,0,0
1719018503,0.188,193270600,0,0
1719018504,0.188,193270600,0,0
1719018505,0.188,193270600,0,0
1719018506,0.188,193270600,0,0
1719018507,0.188,193270600,0,0
1719018508,0.188,193270600,0,0
1719018509,0.188,193270600,0,0
1719018510,0.188,193270600,0,0
1719018511,0.188,193270600,0,0
1719018512,0.188,193270600,0,0
1719018513,0.188,193270600,0,0
1719018514,0.188,193270600,0,0
1719018515,0.188,193270600,0,0
1719018516,0.188,193270600,0,0
1719018517,0.188,193270600,0,0
1719018518,0.188,193270600,0,0
1719018519,0.188,193270600,0,0
1719018520,0.188,193270600,0,0
1719018521,0.188,193270600,0,0
1719018522,0.188,193270600,0,0
1719018523,0.188,193270600,0,0
1719018524,0.188,193270600,0,0
1719018525,0.188,193270600,0,0
1719018526,0.188,193270600,0,0
1719018527,0.188,193270600,0,0
1719018528,0.188,193270600,0,0
1719018529,0.188,193270600,0,0
1719018530,0.188,193270600,0,0
1719018531,0.188,193270600,0,0
1719018532,0.188,193270600,0,0
1719018533,0.188,193270600,0,0
1719018534,0.188,193270600,0,0
1719018535,0.188,193270600,0,0
1719018536,0.188,193270600,0,0
1719018537,0.188,193270600,0,0
1719018538,0.188,193270600,0,0
1719018539,0.188,193270600,0,0
1719018540,0.188,193270600,0,0
1719018541,0.188,193270600,0,0
1719018542,0.188,193270600,0,0
1719018543,0.188,193270600,0,0
1719018544,0.188,193270600,0,0
1719018545,0.188,193270600,0,0
1719018546,0.188,193270600,0,0
1719018547,0.188,193270600,0,0
1719018548,0.188,193270600,0,0
1719018549,0.188,193270600,0,0
1719018550,0.188,193270600,0,0
1719018551,0.188,193270600,0,0
1719018552,0.188,193270600,0,0
1719018553,0.188,193270600,0,0
1719018554,0.188,193270600,0,0
1719018555,0.188,193270600,0,0
1719018556,0.188,193270600,0,0
1719018557,0.188,193270600,0,0
1719018558,0.188,193270600,0,0
1719018559,0.188,193270600,0,0
1719018560,0.188,193270600,0,0
1719018561,0.188,193270600,0,0
1719018562,0.188,193270600,0,0
1719018563,0.188,193270600,0,0
1719018564,0.188,193270600,0,0
1719018565,0.188,193270600,0,0
1719018566,0.188,193270600,0,0
1719018567,0.188,193270600,0,0
1719018568,0.188,193270600,0,0
1719018569,0.188,193270600,0,0
1719018570,0.188,193270600,0,0
1719018571,0.188,193270600,0,0
1719018572,0.188,193270600,0,0
1719018573,0.188,193270600,0,0
1719018574,0.188,193270600,0,0
1719018575,0.188,193270600,0,0
1719018576,0.188,193270600,0,0
1719018577,0.188,193270600,0,0
1719018578,0.188,193270600,0,0
1719018579,0.188,193270600,0,0
1719018580,0.188,193270600,0,0
1719018581,0.188,193270600,0,0
1719018582,0.188,193270600,0,0
1719018583,0.188,193270600,0,0
1719018584,0.188,193270600,0,0
1719018585,0.188,193270600,0,0
1719018586,0.188,193270600,0,0
1719018587,0.188,193270600,0,0
1719018588,0.188,193270600,0,0
1719018589,0.188,193270600,0,0
1719018590,0.188,193270600,0,0
1719018591,0.188,193270600,0,0
1719018592,0.188,193270600,0,0
