ts,cpu_request,mem_request,oom,nodeid
1719512093,0.009,8708195,1,0
1719512094,0.009,109056522,1,0
1719512095,0.009,213418782,1,0
1719512096,0.009,321955533,0,0
1719512097,0.009,321955533,0,0
1719512098,0.009,321955533,0,0
1719512099,0.009,321955533,0,0
1719512100,0.009,321955533,0,0
1719512101,0.009,321955533,0,0
1719512102,0.009,321955533,0,0
1719512103,0.009,321955533,0,0
1719512104,0.009,321955533,0,0
1719512105,0.009,321955533,0,0
1719512106,0.009,321955533,0,0
1719512107,0.009,321955533,0,0
1719512108,0.009,321955533,0,0
1719512109,0.009,321955533,0,0
1719512110,0.009,321955533,0,0
1719512111,0.009,321955533,0,0
1719512112,0.009,321955533,0,0
1719512113,0.009,321955533,0,0
1719512114,0.009,321955533,0,0
1719512115,0.009,321955533,0,0
1719512116,0.009,321955533,0,0
1719512117,0.009,321955533,0,0
1719512118,0.009,321955533,0,0
1719512119,0.009,321955533,0,0
1719512120,0.009,321955533,0,0
1719512121,0.009,321955533,0,0
1719512122,0.009,321955533,0,0
1719512123,0.009,321955533,0,0
1719512124,0.009,321955533,0,0
1719512125,0.009,321955533,0,0
1719512126,0.009,321955533,0,0
1719512127,0.009,321955533,0,0
1719512128,0.009,321955533,0,0
1719512129,0.009,321955533,0,0
1719512130,0.009,321955533,0,0
1719512131,0.009,321955533,0,0
1719512132,0.009,321955533,0,0
1719512133,0.009,321955533,0,0
1719512134,0.009,321955533,0,0
1719512135,0.009,321955533,0,0
1719512136,0.009,321955533,0,0
1719512137,0.009,321955533,0,0
1719512138,0.009,321955533,0,0
1719512139,0.009,321955533,0,0
1719512140,0.009,321955533,0,0
1719512141,0.009,321955533,0,0
1719512142,0.009,321955533,0,0
1719512143,0.009,321955533,0,0
1719512144,0.009,321955533,0,0
1719512145,0.009,321955533,0,0
1719512146,0.009,321955533,0,0
1719512147,0.009,321955533,0,0
1719512148,0.009,321955533,0,0
1719512149,0.009,321955533,0,0
1719512150,0.009,321955533,0,0
1719512151,0.009,321955533,0,0
1719512152,0.009,321955533,0,0
1719512153,0.009,321955533,0,0
1719512154,0.009,321955533,0,0
1719512155,0.009,321955533,0,0
1719512156,0.009,321955533,0,0
1719512157,0.009,321955533,0,0
1719512158,0.009,321955533,0,0
1719512159,0.009,321955533,0,0
1719512160,0.009,321955533,0,0
1719512161,0.009,321955533,0,0
1719512162,0.009,321955533,0,0
1719512163,0.009,321955533,0,0
1719512164,0.009,321955533,0,0
1719512165,0.009,321955533,0,0
1719512166,0.009,321955533,0,0
1719512167,0.009,321955533,0,0
1719512168,0.009,321955533,0,0
1719512169,0.009,321955533,0,0
