ts,cpu_request,mem_request,oom,nodeid
1720472905,0.009,8708195,1,0
1720472906,0.009,109056522,1,0
1720472907,0.009,213418782,1,0
1720472908,0.009,321955533,0,0
1720472909,0.009,321955533,0,0
1720472910,0.009,321955533,0,0
1720472911,0.009,321955533,0,0
1720472912,0.009,321955533,0,0
1720472913,0.009,321955533,0,0
1720472914,0.009,321955533,0,0
1720472915,0.009,321955533,0,0
1720472916,0.009,321955533,0,0
1720472917,0.009,321955533,0,0
1720472918,0.009,321955533,0,0
1720472919,0.009,321955533,0,0
1720472920,0.009,321955533,0,0
1720472921,0.009,321955533,0,0
1720472922,0.009,321955533,0,0
1720472923,0.009,321955533,0,0
1720472924,0.009,321955533,0,0
1720472925,0.009,321955533,0,0
1720472926,0.009,321955533,0,0
1720472927,0.009,321955533,0,0
1720472928,0.009,321955533,0,0
1720472929,0.009,321955533,0,0
1720472930,0.009,321955533,0,0
1720472931,0.009,321955533,0,0
1720472932,0.009,321955533,0,0
1720472933,0.009,321955533,0,0
1720472934,0.009,321955533,0,0
1720472935,0.009,321955533,0,0
1720472936,0.009,321955533,0,0
1720472937,0.009,321955533,0,0
1720472938,0.009,321955533,0,0
1720472939,0.009,321955533,0,0
1720472940,0.009,321955533,0,0
1720472941,0.009,321955533,0,0
1720472942,0.009,321955533,0,0
1720472943,0.009,321955533,0,0
1720472944,0.009,321955533,0,0
1720472945,0.009,321955533,0,0
1720472946,0.009,321955533,0,0
1720472947,0.009,321955533,0,0
1720472948,0.009,321955533,0,0
1720472949,0.009,321955533,0,0
1720472950,0.009,321955533,0,0
1720472951,0.009,321955533,0,0
1720472952,0.009,321955533,0,0
1720472953,0.009,321955533,0,0
1720472954,0.009,321955533,0,0
1720472955,0.009,321955533,0,0
1720472956,0.009,321955533,0,0
1720472957,0.009,321955533,0,0
1720472958,0.009,321955533,0,0
1720472959,0.009,321955533,0,0
1720472960,0.009,321955533,0,0
1720472961,0.009,321955533,0,0
1720472962,0.009,321955533,0,0
1720472963,0.009,321955533,0,0
1720472964,0.009,321955533,0,0
1720472965,0.009,321955533,0,0
1720472966,0.009,321955533,0,0
1720472967,0.009,321955533,0,0
1720472968,0.009,321955533,0,0
1720472969,0.009,321955533,0,0
1720472970,0.009,321955533,0,0
1720472971,0.009,321955533,0,0
1720472972,0.009,321955533,0,0
1720472973,0.009,321955533,0,0
1720472974,0.009,321955533,0,0
1720472975,0.009,321955533,0,0
1720472976,0.009,321955533,0,0
1720472977,0.009,321955533,0,0
1720472978,0.009,321955533,0,0
1720472979,0.009,321955533,0,0
1720472980,0.009,321955533,0,0
1720472981,0.009,321955533,0,0
1720472982,0.009,321955533,0,0
1720472983,0.009,321955533,0,0
1720472984,0.009,321955533,0,0
1720472985,0.009,321955533,0,0
1720472986,0.009,321955533,0,0
1720472987,0.009,321955533,0,0
1720472988,0.009,321955533,0,0
1720472989,0.009,321955533,0,0
1720472990,0.009,321955533,0,0
1720472991,0.009,321955533,0,0
1720472992,0.009,321955533,0,0
1720472993,0.009,321955533,0,0
1720472994,0.009,321955533,0,0
1720472995,0.009,321955533,0,0
1720472996,0.009,321955533,0,0
1720472997,0.009,321955533,0,0
1720472998,0.009,321955533,0,0
1720472999,0.009,321955533,0,0
1720473000,0.009,321955533,0,0
1720473001,0.009,321955533,0,0
1720473002,0.009,321955533,0,0
1720473003,0.009,321955533,0,0
1720473004,0.009,321955533,0,0
1720473005,0.009,321955533,0,0
1720473006,0.009,321955533,0,0
1720473007,0.009,321955533,0,0
1720473008,0.009,321955533,0,0
1720473009,0.009,321955533,0,0
1720473010,0.009,321955533,0,0
1720473011,0.009,321955533,0,0
1720473012,0.009,321955533,0,0
1720473013,0.009,321955533,0,0
1720473014,0.009,321955533,0,0
1720473015,0.009,321955533,0,0
1720473016,0.009,321955533,0,0
1720473017,0.009,321955533,0,0
1720473018,0.009,321955533,0,0
1720473019,0.009,321955533,0,0
1720473020,0.009,321955533,0,0
1720473021,0.009,321955533,0,0
1720473022,0.009,321955533,0,0
1720473023,0.009,321955533,0,0
1720473024,0.009,321955533,0,0
1720473025,0.009,321955533,0,0
1720473026,0.009,321955533,0,0
1720473027,0.009,321955533,0,0
1720473028,0.009,321955533,0,0
1720473029,0.009,321955533,0,0
1720473030,0.009,321955533,0,0
1720473031,0.009,321955533,0,0
1720473032,0.009,321955533,0,0
1720473033,0.009,321955533,0,0
1720473034,0.009,321955533,0,0
1720473035,0.009,321955533,0,0
1720473036,0.009,321955533,0,0
1720473037,0.009,321955533,0,0
1720473038,0.009,321955533,0,0
1720473039,0.009,321955533,0,0
1720473040,0.009,321955533,0,0
1720473041,0.009,321955533,0,0
1720473042,0.009,321955533,0,0
1720473043,0.009,321955533,0,0
1720473044,0.009,321955533,0,0
1720473045,0.009,321955533,0,0
1720473046,0.009,321955533,0,0
1720473047,0.009,321955533,0,0
1720473048,0.009,321955533,0,0
1720473049,0.009,321955533,0,0
1720473050,0.009,321955533,0,0
1720473051,0.009,321955533,0,0
1720473052,0.009,321955533,0,0
1720473053,0.009,321955533,0,0
1720473054,0.009,321955533,0,0
1720473055,0.009,321955533,0,0
1720473056,0.009,321955533,0,0
1720473057,0.009,321955533,0,0
1720473058,0.009,321955533,0,0
1720473059,0.009,321955533,0,0
1720473060,0.009,321955533,0,0
1720473061,0.009,321955533,0,0
1720473062,0.009,321955533,0,0
1720473063,0.009,321955533,0,0
1720473064,0.009,321955533,0,0
1720473065,0.009,321955533,0,0
1720473066,0.009,321955533,0,0
1720473067,0.009,321955533,0,0
1720473068,0.009,321955533,0,0
1720473069,0.009,321955533,0,0
1720473070,0.009,321955533,0,0
1720473071,0.009,321955533,0,0
1720473072,0.009,321955533,0,0
1720473073,0.009,321955533,0,0
1720473074,0.009,321955533,0,0
1720473075,0.009,321955533,0,0
1720473076,0.009,321955533,0,0
1720473077,0.009,321955533,0,0
1720473078,0.009,321955533,0,0
1720473079,0.009,321955533,0,0
1720473080,0.009,321955533,0,0
1720473081,0.009,321955533,0,0
1720473082,0.009,321955533,0,0
1720473083,0.009,321955533,0,0
1720473084,0.009,321955533,0,0
1720473085,0.009,321955533,0,0
1720473086,0.009,321955533,0,0
1720473087,0.009,321955533,0,0
1720473088,0.009,321955533,0,0
1720473089,0.009,321955533,0,0
1720473090,0.009,321955533,0,0
1720473091,0.009,321955533,0,0
1720473092,0.009,321955533,0,0
1720473093,0.009,321955533,0,0
1720473094,0.009,321955533,0,0
1720473095,0.009,321955533,0,0
1720473096,0.009,321955533,0,0
1720473097,0.009,321955533,0,0
1720473098,0.009,321955533,0,0
1720473099,0.009,321955533,0,0
1720473100,0.009,321955533,0,0
1720473101,0.009,321955533,0,0
1720473102,0.009,321955533,0,0
1720473103,0.009,321955533,0,0
1720473104,0.009,321955533,0,0
