ts,cpu_request,mem_request,oom,nodeid
1719346855,0.009,8708195,1,1
1719346856,0.009,109056522,1,1
1719346857,0.009,213418782,1,1
1719346858,0.009,321955533,0,1
1719346859,0.009,321955533,0,1
1719346860,0.009,321955533,0,1
1719346861,0.009,321955533,0,1
1719346862,0.009,321955533,0,1
1719346863,0.009,321955533,0,1
1719346864,0.009,321955533,0,1
1719346865,0.009,321955533,0,1
1719346866,0.009,321955533,0,1
1719346867,0.009,321955533,0,1
1719346868,0.009,321955533,0,1
1719346869,0.009,321955533,0,1
1719346870,0.009,321955533,0,1
1719346871,0.009,321955533,0,1
1719346872,0.009,321955533,0,1
1719346873,0.009,321955533,0,1
1719346874,0.009,321955533,0,1
1719346875,0.009,321955533,0,1
1719346876,0.009,321955533,0,1
1719346877,0.009,321955533,0,1
1719346878,0.009,321955533,0,1
1719346879,0.009,321955533,0,1
1719346880,0.009,321955533,0,1
1719346881,0.009,321955533,0,1
1719346882,0.009,321955533,0,1
1719346883,0.009,321955533,0,1
1719346884,0.009,321955533,0,1
1719346885,0.009,321955533,0,1
1719346886,0.009,321955533,0,1
1719346887,0.009,321955533,0,1
1719346888,0.009,321955533,0,1
1719346889,0.009,321955533,0,1
1719346890,0.009,321955533,0,1
1719346891,0.009,321955533,0,1
1719346892,0.009,321955533,0,1
1719346893,0.009,321955533,0,1
1719346894,0.009,321955533,0,1
1719346895,0.009,321955533,0,1
1719346896,0.009,321955533,0,1
1719346897,0.009,321955533,0,1
1719346898,0.009,321955533,0,1
1719346899,0.009,321955533,0,1
1719346900,0.009,321955533,0,1
1719346901,0.009,321955533,0,1
1719346902,0.009,321955533,0,1
1719346903,0.009,321955533,0,1
1719346904,0.009,321955533,0,1
1719346905,0.009,321955533,0,1
1719346906,0.009,321955533,0,1
1719346907,0.009,321955533,0,1
1719346908,0.009,321955533,0,1
1719346909,0.009,321955533,0,1
1719346910,0.009,321955533,0,1
1719346911,0.009,321955533,0,1
1719346912,0.009,321955533,0,1
1719346913,0.009,321955533,0,1
1719346914,0.009,321955533,0,1
1719346915,0.009,321955533,0,1
1719346916,0.009,321955533,0,1
1719346917,0.009,321955533,0,1
1719346918,0.009,321955533,0,1
1719346919,0.009,321955533,0,1
1719346920,0.009,321955533,0,1
1719346921,0.009,321955533,0,1
1719346922,0.009,321955533,0,1
1719346923,0.009,321955533,0,1
1719346924,0.009,321955533,0,1
1719346925,0.009,321955533,0,1
1719346926,0.009,321955533,0,1
1719346927,0.009,321955533,0,1
1719346928,0.009,321955533,0,1
1719346929,0.009,321955533,0,1
1719346930,0.009,321955533,0,1
1719346931,0.009,321955533,0,1
1719346932,0.009,321955533,0,1
1719346933,0.009,321955533,0,1
1719346934,0.009,321955533,0,1
1719346935,0.009,321955533,0,1
1719346936,0.009,321955533,0,1
1719346937,0.009,321955533,0,1
1719346938,0.009,321955533,0,1
1719346939,0.009,321955533,0,1
1719346940,0.009,321955533,0,1
1719346941,0.009,321955533,0,1
1719346942,0.009,321955533,0,1
1719346943,0.009,321955533,0,1
1719346944,0.009,321955533,0,1
1719346945,0.009,321955533,0,1
1719346946,0.009,321955533,0,1
1719346947,0.009,321955533,0,1
1719346948,0.009,321955533,0,1
1719346949,0.009,321955533,0,1
1719346950,0.009,321955533,0,1
1719346951,0.009,321955533,0,1
1719346952,0.009,321955533,0,1
1719346953,0.009,321955533,0,1
1719346954,0.009,321955533,0,1
1719346955,0.009,321955533,0,1
1719346956,0.009,321955533,0,1
1719346957,0.009,321955533,0,1
1719346958,0.009,321955533,0,1
1719346959,0.009,321955533,0,1
1719346960,0.009,321955533,0,1
1719346961,0.009,321955533,0,1
1719346962,0.009,321955533,0,1
1719346963,0.009,321955533,0,1
1719346964,0.009,321955533,0,1
1719346965,0.009,321955533,0,1
1719346966,0.009,321955533,0,1
1719346967,0.009,321955533,0,1
1719346968,0.009,321955533,0,1
1719346969,0.009,321955533,0,1
1719346970,0.009,321955533,0,1
1719346971,0.009,321955533,0,1
1719346972,0.009,321955533,0,1
1719346973,0.009,321955533,0,1
1719346974,0.009,321955533,0,1
1719346975,0.009,321955533,0,1
1719346976,0.009,321955533,0,1
1719346977,0.009,321955533,0,1
1719346978,0.009,321955533,0,1
1719346979,0.009,321955533,0,1
1719346980,0.009,321955533,0,1
1719346981,0.009,321955533,0,1
1719346982,0.009,321955533,0,1
1719346983,0.009,321955533,0,1
1719346984,0.009,321955533,0,1
1719346985,0.009,321955533,0,1
1719346986,0.009,321955533,0,1
1719346987,0.009,321955533,0,1
1719346988,0.009,321955533,0,1
1719346989,0.009,321955533,0,1
1719346990,0.009,321955533,0,1
1719346991,0.009,321955533,0,1
1719346992,0.009,321955533,0,1
1719346993,0.009,321955533,0,1
1719346994,0.009,321955533,0,1
1719346995,0.009,321955533,0,1
1719346996,0.009,321955533,0,1
1719346997,0.009,321955533,0,1
1719346998,0.009,321955533,0,1
1719346999,0.009,321955533,0,1
1719347000,0.009,321955533,0,1
1719347001,0.009,321955533,0,1
1719347002,0.009,321955533,0,1
1719347003,0.009,321955533,0,1
1719347004,0.009,321955533,0,1
1719347005,0.009,321955533,0,1
1719347006,0.009,321955533,0,1
1719347007,0.009,321955533,0,1
1719347008,0.009,321955533,0,1
1719347009,0.009,321955533,0,1
1719347010,0.009,321955533,0,1
1719347011,0.009,321955533,0,1
1719347012,0.009,321955533,0,1
1719347013,0.009,321955533,0,1
1719347014,0.009,321955533,0,1
1719347015,0.009,321955533,0,1
1719347016,0.009,321955533,0,1
1719347017,0.009,321955533,0,1
1719347018,0.009,321955533,0,1
1719347019,0.009,321955533,0,1
1719347020,0.009,321955533,0,1
1719347021,0.009,321955533,0,1
1719347022,0.009,321955533,0,1
1719347023,0.009,321955533,0,1
1719347024,0.009,321955533,0,1
1719347025,0.009,321955533,0,1
1719347026,0.009,321955533,0,1
1719347027,0.009,321955533,0,1
1719347028,0.009,321955533,0,1
1719347029,0.009,321955533,0,1
1719347030,0.009,321955533,0,1
1719347031,0.009,321955533,0,1
1719347032,0.009,321955533,0,1
1719347033,0.009,321955533,0,1
1719347034,0.009,321955533,0,1
1719347035,0.009,321955533,0,1
1719347036,0.009,321955533,0,1
1719347037,0.009,321955533,0,1
1719347038,0.009,321955533,0,1
1719347039,0.009,321955533,0,1
1719347040,0.009,321955533,0,1
1719347041,0.009,321955533,0,1
1719347042,0.009,321955533,0,1
1719347043,0.009,321955533,0,1
1719347044,0.009,321955533,0,1
1719347045,0.009,321955533,0,1
1719347046,0.009,321955533,0,1
1719347047,0.009,321955533,0,1
1719347048,0.009,321955533,0,1
1719347049,0.009,321955533,0,1
1719347050,0.009,321955533,0,1
1719347051,0.009,321955533,0,1
1719347052,0.009,321955533,0,1
1719347053,0.009,321955533,0,1
1719347054,0.009,321955533,0,1
1719347055,0.009,321955533,0,1
1719347056,0.009,321955533,0,1
1719347057,0.009,321955533,0,1
1719347058,0.009,321955533,0,1
1719347059,0.009,321955533,0,1
1719347060,0.009,321955533,0,1
1719347061,0.009,321955533,0,1
1719347062,0.009,321955533,0,1
1719347063,0.009,321955533,0,1
1719347064,0.009,321955533,0,1
1719347065,0.009,321955533,0,1
1719347066,0.009,321955533,0,1
1719347067,0.009,321955533,0,1
1719347068,0.009,321955533,0,1
1719347069,0.009,321955533,0,1
1719347070,0.009,321955533,0,1
1719347071,0.009,321955533,0,1
1719347072,0.009,321955533,0,1
1719347073,0.009,321955533,0,1
1719347074,0.009,321955533,0,1
1719347075,0.009,321955533,0,1
1719347076,0.009,321955533,0,1
1719347077,0.009,321955533,0,1
1719347078,0.009,321955533,0,1
1719347079,0.009,321955533,0,1
1719347080,0.009,321955533,0,1
1719347081,0.009,321955533,0,1
1719347082,0.009,321955533,0,1
1719347083,0.009,321955533,0,1
1719347084,0.009,321955533,0,1
1719347085,0.009,321955533,0,1
1719347086,0.009,321955533,0,1
1719347087,0.009,321955533,0,1
1719347088,0.009,321955533,0,1
1719347089,0.009,321955533,0,1
1719347090,0.009,321955533,0,1
1719347091,0.009,321955533,0,1
1719347092,0.009,321955533,0,1
1719347093,0.009,321955533,0,1
1719347094,0.009,321955533,0,1
1719347095,0.009,321955533,0,1
1719347096,0.009,321955533,0,1
1719347097,0.009,321955533,0,1
1719347098,0.009,321955533,0,1
1719347099,0.009,321955533,0,1
1719347100,0.009,321955533,0,1
1719347101,0.009,321955533,0,1
1719347102,0.009,321955533,0,1
1719347103,0.009,321955533,0,1
1719347104,0.009,321955533,0,1
1719347105,0.009,321955533,0,1
1719347106,0.009,321955533,0,1
1719347107,0.009,321955533,0,1
1719347108,0.009,321955533,0,1
1719347109,0.009,321955533,0,1
1719347110,0.009,321955533,0,1
1719347111,0.009,321955533,0,1
1719347112,0.009,321955533,0,1
1719347113,0.009,321955533,0,1
1719347114,0.009,321955533,0,1
1719347115,0.009,321955533,0,1
1719347116,0.009,321955533,0,1
1719347117,0.009,321955533,0,1
1719347118,0.009,321955533,0,1
1719347119,0.009,321955533,0,1
1719347120,0.009,321955533,0,1
1719347121,0.009,321955533,0,1
1719347122,0.009,321955533,0,1
1719347123,0.009,321955533,0,1
1719347124,0.009,321955533,0,1
1719347125,0.009,321955533,0,1
1719347126,0.009,321955533,0,1
1719347127,0.009,321955533,0,1
1719347128,0.009,321955533,0,1
1719347129,0.009,321955533,0,1
1719347130,0.009,321955533,0,1
1719347131,0.009,321955533,0,1
1719347132,0.009,321955533,0,1
1719347133,0.009,321955533,0,1
1719347134,0.009,321955533,0,1
1719347135,0.009,321955533,0,1
