300 0.32249517120280946 360230143
300 0.3128235294117647 450562727
300 0.33039683933274805 493022322
300 0.3400052677787533 478805329
300 0.3355803336259877 457561861
300 0.34030553116769097 437001903
300 0.34874451273046536 511805156
300 0.34684811237928004 514867278
300 0.33913608428446007 482496279
300 0.3312502194907814 456030801
300 0.3268568920105356 434377227
300 0.324359964881475 411411316
300 0.3183388937664618 389539020
300 0.3273625987708516 369853953
300 0.3352010535557507 364823325
300 0.351352063213345 479680221
300 0.34541000877963124 645034781
300 0.33292537313432835 688314587
300 0.33025460930640915 643913825
300 0.33294117647058824 599540404
300 0.335928007023705 559732825
300 0.34179104477611943 515769510
300 0.34104828797190523 470275134
300 0.3367497805092186 425409586
300 0.35231606672519755 490151583
300 0.33071290605794557 554237411
300 0.3386461808604039 509645267
300 0.3220052677787533 452996020
300 0.33232484635645304 412504931
300 0.324359964881475 374228413
300 0.32910096575943815 363948433
300 0.3523318700614575 361542481
300 0.3668077260755048 472243640
300 0.35280597014925374 616600795
300 0.34081123792800705 606758262
300 0.3373503072870939 568919190
300 0.3478595258999122 526486935
300 0.3395153643546971 483179788
300 0.34431957857769974 439435196
300 0.3471009657594381 401869527
300 0.35277436347673397 462428447
300 0.34286567164179105 538133933
300 0.3362440737489025 504669319
300 0.33698683055311673 460897387
300 0.32688849868305536 417125454
300 0.33521685689201053 381911057
300 0.3337313432835821 364413220
300 0.3364021071115013 362007267
300 0.36217734855136086 454527080
300 0.3470535557506585 603914864
300 0.3476066725197542 597161792
300 0.3469113257243196 563505796
300 0.3574363476733977 524108323
300 0.34996136962247587 479488838
300 0.35090956979806853 436181692
300 0.35716769095697987 394405606
300 0.36369446883230905 367502682
300 0.3548446005267779 362472053
300 0.35740474100087793 362472053
300 0.48180860403863035 363346945
300 0.37039508340649696 364440560
300 0.36785074626865677 371002249
300 0.37355575065847235 506200380
300 0.3714697102721686 666524312
300 0.35617208077260754 671773663
300 0.3536593503072871 628220453
300 0.3577682177348551 586444367
300 0.363710272168569 553635923
300 0.36069183494293244 514703235
300 0.35773661106233534 470083751
300 0.36431079894644425 429182557
300 0.3698419666374012 494580723
300 0.36369446883230905 629532791
300 0.3581633011413521 609410278
300 0.34869710272168575 572254715
300 0.3541808604038631 528510122
300 0.3555873573309921 474731614
300 0.34242317822651447 433611697
300 0.3580368744512731 387679875
300 0.34068481123792804 374337774
300 0.35719929762949953 467732479
300 0.3466110623353819 624748226
300 0.3497401229148376 630872469
300 0.33172431957857773 592158504
